Sample,SetupCpuTicks,StopCpuTicks,CleanupCpuTicks,SetupKernelTicks,StopKernelTicks,CleanupKernelTicks,LatencyTicks
15371,2080,2650,20,1100,740,0,169141
15372,2180,2600,30,610,720,10,166457
15373,2050,2790,20,570,0,0,185246
15374,2170,2620,20,0,0,0,165745
15375,2090,2720,30,0,640,10,178135
15376,2300,2680,30,640,750,10,172857
15377,2410,2640,30,2410,2640,30,168942
15378,2170,2610,20,1420,730,10,166527
15379,2070,2610,30,580,730,10,167570
15380,2160,2940,20,600,0,0,181299
15381,2080,2640,20,0,0,0,168540
15382,2180,2620,20,0,0,0,168390
15383,2070,2630,20,0,0,0,168050
15384,2500,2630,20,0,0,0,167068
15385,2060,2660,20,0,0,0,172357
15386,2160,2620,20,0,0,0,166768
15387,2050,2910,20,0,0,0,182772
15388,2180,2640,20,0,0,0,169311
15389,5160,4720,20,0,0,0,351743
15390,4870,3990,70,0,0,0,199768
15391,2210,2580,10,0,0,0,162652
15392,740,1410,10,0,0,0,139707
15393,700,1200,10,0,0,0,118747
15394,700,1230,20,0,0,0,122472
15395,700,1190,10,0,0,0,118195
15396,700,1190,10,0,0,0,117024
15397,700,1190,10,0,0,0,117935
15398,2110,2680,30,0,0,0,172397
15399,2210,2690,20,0,0,0,173337
15400,2180,2620,30,0,0,0,167950
15401,2390,2720,20,2390,840,0,169542
15402,2180,2630,30,610,730,10,168091
15403,2160,2620,30,600,730,10,167138
15404,2150,2760,20,600,0,0,181229
15405,2180,2650,20,0,0,0,169411
15406,2160,2650,40,0,650,10,168411
15407,2230,2720,30,620,760,10,173057
15408,2480,2990,20,0,0,0,203973
15409,2160,2620,20,0,0,0,167478
15410,2160,2640,20,0,0,0,168551
15411,2440,2670,20,2440,2030,10,171013
15412,2170,2620,30,610,730,10,168701
15413,2160,2630,20,600,740,0,168260
15414,2190,2740,20,610,0,0,179838
15415,2240,2680,20,0,0,0,172536
15416,2190,2710,40,0,690,10,176363
15417,2220,2720,30,620,760,10,176532
15418,2490,2640,20,2490,2640,20,168491
15419,2170,2630,10,1370,740,0,167138
15420,2170,2610,20,600,730,10,166248
15421,2180,2940,20,610,2940,20,184243
15422,10470,3090,30,5270,0,0,189752
15423,2220,2670,20,0,0,0,170674
15424,2170,2640,10,20,740,0,167609
15425,2150,2940,20,600,2940,20,183383
15426,2170,2620,10,2170,1510,0,166867
15427,2160,2620,20,600,730,10,166949
15428,2170,2620,30,610,730,10,168160
15429,2470,2600,30,2470,2600,30,166467
15430,2170,2610,20,1410,730,0,166347
15431,2150,2620,30,600,730,10,167229
15432,2170,2930,20,610,2930,20,183503
15433,1950,2610,20,1950,1480,0,166178
15434,2160,2620,20,600,730,10,167669
15435,2160,2770,20,610,0,0,182372
15436,2180,2640,20,0,0,0,169291
15437,2160,2640,30,0,640,10,169863
15438,2160,2680,20,600,750,10,172486
15439,2460,2620,30,0,0,0,167078
15440,2170,2650,30,0,0,0,171544
15441,2160,2610,30,0,0,0,167329
15442,2160,3000,20,0,0,0,190753
15443,2160,2640,20,0,0,0,168591
15444,2160,2650,20,0,0,0,169581
15445,2160,2750,120,0,0,0,176662
15446,2090,2620,30,0,0,0,168701
15447,2150,2670,10,0,0,0,168650
15448,790,1230,20,0,0,0,121922
15449,710,1200,20,0,0,0,119247
15450,2140,2650,20,0,0,0,170883
15451,2200,2670,20,0,0,0,171235
15452,2180,2640,10,0,520,0,168230
15453,2160,2900,30,600,0,0,182562
15454,2170,2640,30,0,0,0,169611
15455,5330,4370,20,0,0,0,390610
15456,5560,4010,10,0,0,0,198836
15457,1920,1220,20,0,0,0,120159
15458,710,2060,50,160,0,0,158196
15459,2110,2650,20,0,0,0,169031
15460,2170,2630,20,0,440,0,168340
15461,2160,2610,30,600,730,10,167438
15462,2470,2750,40,0,0,0,180409
15463,2210,2610,20,0,0,0,167348
15464,2180,2630,30,0,0,0,167940
15465,2310,6840,20,0,0,0,543127
15466,2270,2700,20,0,0,0,172657
15467,2090,2980,30,0,0,0,188099
15468,2170,2640,20,0,0,0,168030
15469,2070,2630,20,0,0,0,169381
15470,2160,2940,20,0,0,0,193518
15471,2080,2640,20,0,0,0,167999
15472,2160,2610,20,0,0,0,167118
15473,2070,2620,20,0,0,0,168550
15474,2320,2630,20,2320,2630,20,167149
15475,2080,2610,20,2080,780,10,167238
15476,2160,2590,20,610,720,10,165716
15477,2050,2730,20,570,0,0,179136
15478,2180,2610,20,0,0,0,166508
15479,2080,2620,10,0,600,0,166627
15480,2160,2680,30,600,750,10,172857
15481,2480,2640,20,2480,2640,20,168430
15482,2170,2610,10,1380,730,0,166007
15483,2070,2630,20,580,730,10,168861
15484,2150,2940,20,600,0,0,185797
15485,2080,2640,20,0,0,0,169351
15486,2150,2590,20,0,0,0,164956
15487,2070,2610,20,0,0,0,168450
15488,10660,3040,20,0,0,0,198976
15489,2130,2650,20,0,0,0,169661
15490,2190,2630,20,0,0,0,168030
15491,2080,2610,20,0,0,0,166957
15492,2380,2590,20,0,0,0,164675
15493,2050,2600,20,0,0,0,166066
15494,2170,2590,20,0,0,0,165637
15495,2060,2740,20,290,0,0,179897
15496,2180,2640,20,0,0,0,167780
15497,2170,2620,30,0,630,10,166958
15498,2170,2610,20,610,730,0,167068
15499,2450,2620,20,2450,2620,20,166958
15500,2180,2620,20,1420,730,0,167229
15501,2150,2610,20,600,730,0,166927
15502,2260,2940,20,630,2940,20,183994
15503,2180,2650,20,2180,1510,10,170062
15504,2200,2650,20,620,740,0,168922
15505,2150,2660,30,600,740,10,170563
15506,2090,2630,30,2090,2630,30,169342
15507,2160,2650,30,1300,740,10,170654
15508,2130,2640,30,590,740,10,169002
15509,2380,2650,20,2380,2650,20,169141
15510,2170,2640,20,2170,2640,20,169091
15511,2170,2630,30,790,730,10,168229
15512,2170,2800,20,610,0,0,184555
15513,2180,2640,30,0,0,0,169291
15514,2170,2620,30,0,650,10,168220
15515,2180,2610,30,610,730,10,166987
15516,2480,2620,30,0,0,0,167459
15517,2150,2620,20,0,0,0,165956
15518,2160,2640,20,0,0,0,167689
15519,2160,2940,30,0,2940,30,183312
15520,2160,2630,30,2000,730,10,168140
15521,7650,2690,20,2140,0,0,221559
15522,4840,3910,60,0,0,0,194328
15523,1890,1240,10,0,0,0,122762
15524,700,1190,10,0,0,0,117625
15525,880,1220,10,0,0,0,120189
15526,690,1200,10,0,0,0,118546
15527,690,1220,10,0,0,0,120669
15528,690,1200,20,0,0,0,118736
15529,690,1200,10,0,0,0,118416
15530,1070,2700,20,0,0,0,174169
15531,2200,2640,30,0,0,0,168139
15532,2170,2620,30,0,0,0,167939
15533,2210,2990,30,410,2990,30,187989
15534,2170,2640,30,2170,1480,10,169482
15535,2180,2610,20,610,730,0,167348
15536,2150,2730,30,600,760,10,173428
15537,2490,2640,30,0,0,0,168750
15538,2160,2620,30,0,0,0,167870
15539,2170,2620,20,0,0,0,167408
15540,2490,2660,30,2490,2660,30,171255
15541,2200,2630,30,2200,2630,30,169191
15542,2160,2770,20,2160,2770,20,170924
15543,2150,2770,30,2150,0,0,181830
15544,2180,2640,10,0,30,0,168159
15545,2150,2620,30,600,730,10,167950
15546,2210,2680,20,620,750,0,172536
15547,2490,2650,30,2490,2650,30,169813
15548,2170,2630,30,1360,730,10,168961
15549,2180,2640,20,610,740,10,169362
15550,2170,2980,30,610,2980,30,185476
15551,2170,2630,20,2170,1480,10,168391
15552,2170,2650,10,610,740,0,170082
15553,2160,2760,30,600,0,0,181570
15554,4830,2110,20,0,0,0,207658
15555,7400,1820,10,1960,0,0,157364
15556,730,1250,10,0,0,0,123223
15557,690,1200,10,0,0,0,118786
15558,690,1220,10,0,0,0,120348
15559,690,1210,10,0,0,0,119277
15560,760,1430,10,60,0,0,141551
15561,690,1220,10,0,0,0,120880
15562,700,1260,10,0,0,0,124495
15563,790,1210,10,0,0,0,119577
15564,700,1190,10,0,0,0,117194
15565,690,2510,60,0,0,0,166367
15566,2110,2650,20,0,0,0,170073
15567,2200,2630,20,0,530,0,167689
15568,2180,2650,20,610,740,0,170513
15569,2480,2660,20,2480,2660,20,170794
15570,2170,2640,30,1360,740,10,169261
15571,2170,6650,30,610,0,0,554344
15572,2360,2720,20,0,450,0,173928
15573,2160,2640,10,600,740,0,167369
15574,2150,2950,20,600,0,0,183292
15575,2170,2620,30,0,0,0,167950
15576,2160,2660,20,0,0,0,169071
15577,2200,2780,20,0,0,0,183032
15578,2160,2650,20,0,0,0,169352
15579,2010,2630,20,0,0,0,169012
15580,2170,2610,20,0,480,0,165816
15581,2460,2630,20,0,0,0,168211
15582,2180,2630,20,0,0,0,168560
15583,2150,2630,20,0,0,0,168180
15584,2140,2930,20,0,2930,20,184304
15585,2180,2620,30,2010,730,10,168350
15586,2180,2610,10,610,730,0,166226
15587,5440,7480,20,0,0,0,537890
15588,810,1260,10,0,0,0,124375
15589,690,1430,20,0,0,0,141961
15590,690,1190,10,0,0,0,117394
15591,670,1220,20,0,0,0,120419
15592,680,1190,20,0,0,0,117704
15593,690,1200,10,0,0,0,119097
15594,690,1190,10,0,0,0,117174
15595,2120,2670,30,0,0,0,171375
15596,2200,2660,20,0,0,0,169082
15597,2180,2630,20,0,170,0,168921
15598,2160,2920,30,600,2920,30,183683
15599,2160,2620,20,2160,1530,0,166988
15600,2220,2650,10,620,740,0,168220
15601,2170,2760,20,600,0,0,181259
15602,2180,2610,30,0,0,0,166347
15603,2150,2640,20,0,630,10,168870
15604,2140,2680,30,600,750,10,172517
15605,2480,2620,30,2480,2620,30,167228
15606,2180,2620,30,1390,730,10,168631
15607,2170,2620,10,610,730,0,169040
15608,2150,3150,20,600,3150,20,189341
15609,2200,2660,20,2200,1350,10,170443
15610,2190,2640,20,610,740,10,168300
15611,2210,2980,20,620,0,0,192426
15612,2210,3950,20,0,0,0,204775
15613,2280,3880,70,370,1080,20,193698
15614,2120,3840,10,590,1070,0,191575
15615,2450,3910,60,2450,3820,20,195321
15616,2130,3920,30,600,1090,10,196101
15617,2090,3890,10,580,1090,0,193377
15618,2430,3840,20,2430,3810,10,190914
15619,2230,2680,30,620,750,10,170433
15620,13850,4100,70,1030,1140,20,212645
15621,2290,2600,20,640,720,10,162062
15622,840,4310,20,240,4310,20,213187
15623,2150,2620,30,1920,730,10,168181
15624,2180,3880,70,610,1080,20,192926
15625,2140,4210,70,590,4210,70,210172
15626,2140,3870,70,2000,1080,20,193147
15627,2090,3930,20,580,1100,0,196031
15628,2090,4150,20,580,4150,20,206737
15629,2120,3810,60,2040,1060,20,190524
15630,2070,4060,60,570,1140,10,202751
15631,2070,3830,20,580,1070,0,190773
15632,2400,3860,20,0,0,0,191955
15633,2100,3870,10,0,0,0,191695
15634,2050,3900,10,0,0,0,193728
15635,2090,4250,20,40,0,0,209741
15636,2160,2630,20,0,0,0,168020
15637,2170,3900,70,0,0,0,193968
15638,2090,4230,10,0,4230,10,210593
15639,2100,2680,10,1160,750,0,172287
15640,2160,4030,70,600,1130,20,200047
15641,2120,2820,20,590,0,0,187739
15642,2260,2660,20,0,0,0,170743
15643,2200,3910,70,0,1050,20,194840
15644,2160,3900,30,600,1090,10,194138
15645,2490,2630,20,2490,2630,20,168840
15646,2170,3930,20,1380,1100,0,194309
15647,2140,3940,10,600,1100,0,195801
15648,2110,4230,20,590,4230,20,210803
15649,2110,3810,30,1970,1060,10,190373
15650,2090,3900,20,580,1090,10,194358
15651,1970,4250,70,550,4250,70,210373
15652,2150,3910,10,1970,1090,0,194980
15653,16070,4110,10,8980,1150,0,212145
15654,2020,4300,70,560,4300,70,212416
15655,2150,2650,10,1910,740,0,170042
15656,2250,3950,20,630,1100,10,195371
15657,1930,3940,30,540,1100,10,194800
15658,2500,3830,20,2500,3760,0,190914
15659,2110,3840,70,590,1070,20,192636
15660,2110,2670,10,590,750,0,170944
15661,2370,4080,20,0,0,0,198676
15662,2180,2630,20,0,0,0,168940
15663,2180,3940,80,0,0,0,196262
15664,2260,2990,30,0,2990,30,188109
15665,2180,4030,20,2180,1720,10,199827
15666,2150,2640,20,600,740,0,170603
15667,2160,4360,70,600,4360,70,216533
15668,2160,2620,20,1890,730,0,168009
15669,2280,3910,70,640,1090,20,195661
15670,2180,3880,20,610,1080,10,192817
15671,2430,2650,20,2430,2650,20,169913
15672,2110,4040,20,1390,1130,0,200587
15673,2190,3880,20,610,1080,10,193067
15674,2430,2620,20,0,0,0,168040
15675,2100,3950,70,0,0,0,196441
15676,2160,2630,20,0,0,0,168581
15677,7290,4120,70,0,0,0,205225
15678,2150,3930,20,0,880,0,199957
15679,2650,2700,20,2650,2700,20,172426
15680,2180,3900,70,1210,1090,20,194238
15681,2150,3910,70,600,1090,20,195701
15682,2140,4680,70,600,4680,70,233667
15683,2140,2690,10,1660,750,0,172807
15684,2190,3950,70,610,1100,20,196381
15685,2140,4230,20,600,0,0,210794
15686,11010,3030,20,0,0,0,196613
15687,2950,4000,70,0,0,0,198295
15688,2150,2640,30,0,0,0,167980
15689,2190,4120,120,540,4120,120,208460
15690,2130,2640,20,2020,730,10,169341
15691,2160,3950,70,600,1100,20,196412
15692,2150,3950,70,600,1100,20,197243
15693,2420,2620,20,0,0,0,167107
15694,2160,3930,70,0,0,0,195250
15695,2170,3880,20,0,0,0,193438
15696,2110,4240,70,0,4240,70,212195
15697,2130,3830,20,1730,1070,10,191134
15698,2090,3820,20,590,1060,10,190333
15699,2040,4200,20,570,0,0,209792
15700,2110,3920,10,0,0,0,195130
15701,2100,3840,20,0,0,0,191394
15702,2100,3840,20,0,560,0,192296
15703,2390,3890,10,2390,3860,0,193667
15704,2100,3830,60,590,1070,10,191605
15705,2080,3830,20,580,1070,0,191204
15706,2370,3880,20,2370,3870,10,195820
15707,2250,2680,20,630,750,0,171125
15708,2160,3980,20,600,1110,10,197182
15709,2140,4180,70,600,0,0,208479
15710,2150,3840,20,0,0,0,191114
15711,2040,3880,20,0,0,0,193838
15712,2190,4200,20,0,0,0,209321
15713,2090,4210,70,0,0,0,210483
15714,2100,3840,10,0,0,0,191745
15715,2190,2950,20,0,2950,20,190663
15716,2130,3940,70,2130,3830,20,195820
15717,2130,3910,20,590,1090,10,195210
15718,2130,3890,70,590,1090,20,194259
15719,13960,4530,90,8390,0,0,233918
15720,2110,3980,70,0,0,0,196411
15721,2150,2630,20,0,0,0,168210
15722,2170,4070,390,0,440,0,201859
15723,2210,2650,20,0,0,0,169752
15724,2180,3890,70,0,0,0,193738
15725,2150,2620,30,0,0,0,168500
15726,2090,3910,70,0,0,0,194429
15727,2120,2640,20,0,0,0,170314
15728,2190,3980,60,0,870,10,197594
15729,2150,4230,70,600,4230,70,211655
15730,2100,2630,30,1950,730,10,170153
15731,2170,4050,90,600,1130,30,200868
15732,1890,4290,70,530,4290,70,212625
15733,2160,2650,10,1920,740,0,169653
15734,2150,3910,70,600,1090,20,194539
15735,2170,4210,10,600,4210,10,209711
15736,2110,3860,70,1990,1080,20,192566
15737,2120,3870,20,590,1080,10,192486
15738,2000,3910,70,560,1090,20,194248
15739,2390,2680,20,0,0,0,171525
15740,2170,3890,70,0,0,0,193357
15741,2140,3860,20,0,0,0,192937
15742,2090,4230,20,0,4230,20,210783
15743,2150,3900,50,1730,1090,10,194049
15744,1960,4230,20,540,1180,10,207097
15745,2150,4270,20,600,4270,20,211895
15746,1970,4020,60,1910,1130,10,198314
15747,2230,3890,30,620,1090,10,194138
15748,2150,4250,70,600,4250,70,212205
15749,2130,3870,60,1970,1080,10,193117
15750,2180,3950,20,610,1100,10,197043
15751,2140,2920,30,600,0,0,183333
15752,4110,2610,30,0,0,0,409028
15753,8130,4450,20,2160,4450,20,218705
15754,1950,3970,70,1760,1110,20,195651
15755,2190,3870,70,610,1080,20,192937
15756,2090,4290,20,580,4290,20,213708
15757,2090,3790,70,1920,1060,20,189531
15758,2110,3810,20,590,1060,10,190102
15759,2090,4040,20,580,4040,20,203713
15760,2250,3910,10,2190,1090,0,195029
15761,2120,3890,10,590,1090,0,193387
15762,2120,2670,20,590,750,10,172096
15763,2490,3960,20,2490,3800,10,196372
15764,2150,3940,10,600,1100,0,195812
15765,1970,4010,10,550,1120,0,196562
15766,1940,4310,20,540,4310,20,211554
15767,2200,3920,20,1950,1090,10,194328
15768,2140,3860,20,600,1080,0,192406
15769,2160,2910,20,600,2910,20,183513
15770,2210,3950,60,2210,1880,10,196352
15771,2190,2640,10,610,740,0,169172
15772,2300,4200,10,640,0,0,209361
15773,2140,3900,20,0,0,0,194559
15774,2130,3100,140,0,0,0,190713
15775,2020,3990,70,0,410,20,198224
15776,2550,2670,20,0,0,0,171865
15777,2170,3940,70,0,0,0,196112
15778,2190,3920,20,0,0,0,202961
15779,2600,2650,20,2600,2600,10,168391
15780,2200,3920,70,620,1090,20,195731
15781,2170,3840,20,600,1070,10,191335
15782,2120,4280,70,590,4280,70,213447
15783,7920,3150,20,3560,0,0,206747
15784,2140,4040,20,0,0,0,199266
15785,9430,3140,20,2430,3140,20,193788
15786,2190,3960,70,2190,1720,20,197713
15787,2240,3960,10,620,1110,0,196993
15788,2120,4260,70,590,4260,70,212576
15789,2120,3900,70,1950,1090,20,194289
15790,2140,2730,30,600,760,10,174039
15791,2100,4130,70,590,4130,70,205375
15792,2160,2640,20,2040,730,10,169161
15793,2080,3920,60,580,1100,10,194269
15794,2180,3860,20,610,1080,0,192255
15795,2530,2720,30,2530,2720,30,176673
15796,2120,3940,70,1270,1100,20,195970
15797,2180,3900,10,610,1090,0,194108
15798,2110,4220,70,590,4220,70,211204
15799,2130,3900,20,1860,1090,10,200578
15800,2200,2660,10,620,740,0,169943
15801,2190,4300,70,610,4300,70,213698
15802,2150,3950,10,1940,1100,0,196362
15803,2190,3930,10,610,1100,0,195540
15804,2140,4260,20,600,4260,20,212496
15805,2150,3870,20,1960,1080,10,192706
15806,2140,3850,80,590,1080,20,192616
15807,2110,3870,20,590,1080,0,192936
15808,2490,4130,10,2490,3850,0,205455
15809,2120,3880,10,590,1090,0,193337
15810,2090,3860,20,580,1080,10,192156
15811,2420,3120,20,0,0,0,192366
15812,830,4000,20,0,0,0,197303
15813,2120,3950,10,0,0,0,196211
15814,2230,4240,20,0,4240,20,211144
15815,2120,3910,10,1550,1090,0,195310
15816,2130,3830,10,600,1070,0,190003
15817,2110,3820,60,590,0,0,207408
15818,13060,2040,20,1900,0,0,165246
15819,910,2680,20,0,0,0,167068
15820,2210,3950,70,0,470,20,196782
15821,2150,2630,20,600,740,0,168070
15822,2430,3920,20,2430,3830,10,193858
15823,2100,3810,70,590,1060,20,190613
15824,2080,3930,10,580,1100,0,196202
15825,2090,4220,10,580,0,0,210633
15826,2120,2640,10,0,0,0,169312
15827,2180,3910,70,0,0,0,194119
15828,2140,4260,20,0,4260,20,212656
15829,2140,3860,20,1140,1080,0,195350
15830,2230,2690,30,620,750,10,173829
15831,2270,4250,70,640,4250,70,212666
15832,2200,3980,20,1960,1110,10,198505
15833,2140,3880,70,590,1090,20,193667
15834,2130,3930,20,590,1100,10,196001
15835,2170,3860,20,2170,3790,10,193508
15836,2130,3960,10,590,1110,0,196542
15837,2110,3920,20,590,1090,10,196122
15838,2440,2660,30,2440,2660,30,171845
15839,2200,4040,10,1390,1130,0,199947
15840,2150,2640,10,600,740,0,169883
15841,2160,4310,70,600,4310,70,213857
15842,2200,2670,20,1920,750,0,171335
15843,2160,4010,30,600,1120,10,198475
15844,2400,4380,10,670,4380,10,216913
15845,2130,2720,30,1880,760,10,174680
15846,2160,3960,20,600,1110,0,196331
15847,2140,4290,20,600,0,0,212676
15848,2140,2680,20,0,0,0,170804
15849,2260,3910,20,0,0,0,202510
15850,2240,3920,70,0,340,20,195821
15851,11930,1330,20,7820,370,10,130764
15852,2480,4010,70,0,0,0,196993
15853,2140,2680,10,0,350,0,172476
15854,2160,3930,70,600,1100,20,195261
15855,2470,2650,20,0,0,0,168280
15856,2170,3910,60,0,0,0,193148
15857,2160,3900,10,0,0,0,193127
15858,1960,4290,20,0,4290,20,210904
15859,2240,3890,70,1720,1080,20,194178
15860,2150,3830,10,600,1070,0,190984
15861,2150,3000,30,600,3000,30,188561
15862,2190,3970,70,2190,1820,20,197263
15863,2150,3860,20,600,1080,10,193007
15864,2130,4220,70,600,4220,70,210893
15865,2150,3920,20,1970,1090,10,195501
15866,2150,3890,10,600,1090,0,193187
15867,2140,2660,30,600,740,10,171996
15868,2550,3970,60,2550,3760,20,196992
15869,2170,2620,20,600,740,0,168060
15870,2260,2650,30,630,740,10,169511
15871,2770,3980,20,2770,3980,20,196903
15872,2190,2640,20,2190,2640,20,170293
15873,2200,3930,70,2200,3930,70,195260
15874,2320,2780,10,2300,0,0,213227
15875,3610,3990,10,0,0,0,196763
15876,2180,2660,20,0,0,0,171414
15877,2700,4950,70,0,4950,70,245755
15878,4540,3130,20,1490,880,0,209832
15879,1460,5180,80,410,5180,80,257513
15880,4270,2910,90,1860,810,30,195690
15881,1470,4850,20,410,1350,10,240076
15882,4600,4750,80,4600,2500,20,236362
15883,3960,3120,30,1110,870,10,211344
15884,10590,4080,50,120,1140,10,201560
15885,2300,4410,70,640,4410,70,220608
15886,2110,3930,10,1810,1100,0,202211
15887,2170,2790,10,610,780,0,173708
15888,5910,2770,20,0,0,0,178365
15889,2140,4010,30,190,1120,10,199936
15890,2140,3200,70,600,0,0,191154
15891,2050,3900,20,0,0,0,201198
15892,2140,2610,20,350,730,0,167269
15893,2160,3920,70,600,1100,20,196281
15894,2420,3880,60,0,0,0,193407
15895,2130,3920,10,0,0,0,194880
15896,1960,3900,70,0,0,0,193497
15897,2540,3880,20,2540,3210,10,193287
15898,2150,3930,10,600,1100,0,195781
15899,2090,3880,70,580,1090,20,193949
15900,2290,2990,20,640,2990,20,187038
15901,2310,2640,10,2310,1380,0,167629
15902,2090,3940,70,580,1100,20,196322
15903,2140,4230,10,600,0,0,210473
15904,2100,2650,10,0,0,0,169361
15905,2100,3900,20,0,0,0,193768
15906,2140,3920,10,0,250,0,194699
15907,2420,3930,10,0,0,0,194929
15908,1970,3920,10,0,0,0,193197
15909,1930,3940,70,0,0,0,195571
15910,2520,4030,20,0,0,0,200848
15911,2110,3880,70,0,0,0,193347
15912,2130,3950,10,0,0,0,204964
15913,2350,2670,20,2350,2670,20,169913
15914,2090,3980,70,2090,2300,20,198124
15915,2160,3900,70,600,1090,20,194158
15916,2150,4160,20,600,4160,20,207518
15917,13570,3570,20,5220,0,0,205956
15918,2240,2690,20,0,0,0,171996
15919,2570,3920,60,280,1100,10,196351
15920,2120,4380,20,590,0,0,217433
15921,2080,2630,20,0,0,0,168000
15922,2100,3940,70,0,0,0,196081
15923,2120,4340,20,0,4340,20,216562
15924,2110,3840,70,1090,1070,20,192135
15925,2100,3840,20,590,1070,10,191875
15926,2050,3800,30,570,1060,10,190343
15927,2360,3840,60,0,0,0,191895
15928,2080,3890,70,0,0,0,194599
15929,2100,3900,10,0,0,0,193978
15930,2230,4100,70,80,0,0,205295
15931,2070,2640,10,0,0,0,168641
15932,2110,3960,20,0,0,0,195841
15933,1920,4390,70,0,4390,70,217483
15934,2160,3850,70,910,1080,20,191855
15935,2100,3840,70,590,1070,20,191695
15936,2080,4260,70,580,4260,70,213127
15937,2080,3860,10,1930,1080,0,192356
15938,2090,3840,70,590,1070,20,191645
15939,2140,3910,20,600,1090,10,193798
15940,2240,3940,20,2240,3940,20,194278
15941,2150,3900,20,600,1090,0,193818
15942,2100,4080,10,590,1140,0,203773
15943,2510,3880,20,0,0,0,192897
15944,2140,3880,20,0,0,0,193318
15945,2110,3820,70,0,0,0,191324
15946,2130,4330,70,160,0,0,216031
15947,2130,3890,10,0,0,0,193488
15948,2140,3850,70,0,0,0,192957
15949,2150,4190,20,0,4190,20,208761
15950,5770,2740,20,2580,760,10,381587
15951,7900,2900,10,6700,810,0,179687
15952,860,4140,60,240,1160,10,205155
15953,2100,3880,10,580,1090,0,193398
15954,2430,3840,30,2430,3810,10,191985
15955,2100,3880,20,590,1080,10,193097
15956,2170,3840,10,610,1070,0,191514
15957,2100,4070,70,590,0,0,203923
15958,2130,3880,10,0,0,0,193247
15959,2090,3850,70,0,0,0,192777
15960,2130,4470,70,0,4470,70,223653
15961,2120,3930,20,1250,1100,0,196111
15962,2140,3830,30,600,1070,10,190733
15963,2140,4140,150,590,4140,150,191795
15964,2130,3940,20,1980,1100,10,196052
15965,2120,3840,20,590,1070,10,191574
15966,2120,3860,70,590,1080,20,192236
15967,2410,3890,60,0,0,0,194559
15968,2130,3870,20,0,0,0,193317
15969,2130,3850,20,0,0,0,191635
15970,2190,4100,70,90,4100,70,204614
15971,2130,3900,20,2070,1090,10,193878
15972,1990,3960,70,550,1110,20,196583
15973,2180,4290,20,610,0,0,213497
15974,1960,3970,20,0,0,0,194800
15975,2190,3870,10,0,0,0,192837
15976,2160,4340,70,0,4340,70,216672
15977,2140,4350,10,1420,1220,0,216953
15978,2090,3850,60,580,1080,20,192085
15979,2130,2630,20,590,740,0,168560
15980,2460,3980,60,0,0,0,197483
15981,2160,3890,20,0,0,0,193507
15982,2100,3880,70,0,0,0,193988
15983,2460,2650,20,2460,2650,20,169120
15984,11760,4430,20,770,1240,10,209712
15985,2370,3920,10,660,1100,0,198004
15986,2330,2680,30,650,750,10,169423
15987,2190,4190,70,610,4190,70,209701
15988,2150,3880,60,1990,1090,10,193898
15989,2240,2690,20,620,760,0,170874
15990,2120,4260,70,590,0,0,212054
15991,2130,2630,20,0,0,0,168120
15992,2120,3940,70,0,0,0,196532
15993,2190,5630,30,0,0,0,467245
15994,2240,4120,20,0,0,0,202921
15995,2200,3900,20,350,1090,10,193998
15996,2600,3900,70,2600,3700,20,194149
15997,2130,3960,50,590,1110,10,197673
15998,2180,3910,70,610,1090,20,194779
15999,2470,2660,20,0,0,0,170715
16000,2120,3920,20,0,0,0,194539
16001,2140,3860,70,0,0,0,193608
16002,2120,4200,70,0,4200,70,210513
16003,2180,2640,20,1810,740,10,168531
16004,2110,4690,30,590,1310,10,233787
16005,2210,4230,60,620,4230,60,211344
16006,2180,3890,60,1990,1090,10,194318
16007,2120,3890,70,590,1090,20,194149
16008,2190,4260,20,610,4260,20,211785
16009,2130,2650,20,1960,740,0,169683
16010,2630,3960,20,730,1110,10,197573
16011,2160,3860,70,600,1080,20,193318
16012,2500,3920,20,2500,3780,10,194509
16013,2140,2640,10,600,740,0,169572
16014,2110,3980,10,590,1110,0,197083
16015,3250,2670,20,0,0,0,169992
16016,3920,2630,30,0,650,10,168271
16017,12730,4120,70,720,1150,20,202552
16018,2370,3350,20,660,3350,20,216140
16019,2130,3910,60,2130,1600,20,195051
16020,2130,2610,30,590,730,10,166827
16021,2100,4200,70,590,4200,70,209351
16022,2190,3870,70,2010,1080,20,192997
16023,2120,3910,10,590,1100,0,194809
16024,2150,3950,20,600,1100,10,196441
16025,2520,3960,20,2520,3770,10,196432
16026,2260,2750,20,630,770,0,172216
16027,2140,3940,70,600,1100,20,195941
16028,2490,2660,20,2490,2660,20,169001
16029,2100,3990,20,1340,1120,0,197003
16030,2210,2640,10,620,740,0,167709
16031,2080,4350,70,580,0,0,216421
16032,2200,3970,20,0,0,0,205075
16033,2160,4140,20,0,0,0,206136
16034,2110,4150,70,0,4150,70,207889
16035,2180,3880,10,1700,1090,0,192436
16036,2150,3870,20,600,1080,10,192797
16037,2150,4150,20,600,0,0,206557
16038,2140,3910,20,0,0,0,194439
16039,1980,3950,70,0,0,0,195621
16040,2180,3910,70,0,590,20,195811
16041,2460,3930,70,2460,3810,20,196101
16042,2180,3860,70,610,1080,20,192817
16043,2180,3820,70,610,1070,20,190182
16044,2400,2640,10,2400,2640,10,168580
16045,2120,3980,70,1430,1110,20,197995
16046,2180,3930,20,610,1100,10,196011
