Sample,Start,Release,Resume,HandlerEnd,Return,End,Gen0Before,Gen0After,Gen2Before,Gen2After,ThreadsBefore,ThreadsAfter
191,161456351573,161456366491,161456368473,161457289253,161457310342,161457311104,9,9,9,9,4,4
192,161457579472,161457595682,161457602777,161458364792,161458374240,161458374771,9,9,9,9,4,4
193,161458583018,161458601632,161458604817,161459564820,161459585629,161459586260,9,9,9,9,4,4
194,161459856011,161459873964,161459881930,161460643785,161460653323,161460653844,9,9,9,9,4,4
195,161460859416,161460871028,161460874725,161461757214,161461777261,161461777992,9,9,9,9,4,4
196,161462054576,161462070415,161462074992,161462918920,161462927967,161462928468,9,9,9,9,4,4
197,161463218326,161463235187,161463258482,161463987356,161464026699,161464027421,9,9,9,9,4,4
198,161464273778,161464300227,161464310094,161465250250,161465270818,161465271620,9,9,9,9,4,4
199,161465559224,161465576156,161465584994,161466393505,161466403093,161466403584,9,9,9,9,4,4
200,161466609607,161466626037,161466628110,161467503105,161467512682,161467513213,9,9,9,9,4,4
201,161468123136,161468139567,161468145167,161469002059,161469055278,161469056079,9,9,9,9,4,4
202,161469323757,161469339956,161469363272,161470122191,161470142138,161470142909,9,9,9,9,4,4
203,161470402431,161470418622,161470421035,161471284508,161471306299,161471306970,9,9,9,9,4,4
204,161471597089,161471614291,161471640020,161472449584,161472469651,161472470252,9,9,9,9,4,4
205,161472732019,161472747918,161472759508,161473624886,161473634303,161473634844,9,9,9,9,4,4
206,161473845916,161473861365,161473866644,161474738093,161474757870,161474758571,9,9,9,9,4,4
207,161475025888,161475041427,161475046117,161475913348,161475922595,161475923166,9,9,9,9,4,4
208,161476200812,161476216982,161476221689,161476959860,161476968506,161476969077,9,9,9,9,4,4
209,161477202411,161477218791,161477223860,161477937336,161477944509,161477946553,9,9,9,9,4,4
210,161478214360,161478229769,161478235409,161479090567,161479110455,161479111116,9,9,9,9,4,4
211,161479367041,161479381768,161479383724,161480293874,161480314943,161480315645,9,9,9,9,4,4
212,161480578323,161480594333,161480618926,161481378628,161481387875,161481388406,9,9,9,9,4,4
213,161481598456,161481614886,161481618505,161482558601,161482579740,161482580391,9,9,9,9,4,4
214,161483508996,161483527140,161483553447,161484371507,161484392165,161484392866,10,10,10,10,4,4
215,161484659672,161484676222,161484688217,161485555237,161485565055,161485565586,10,10,10,10,4,4
216,161485775677,161485791416,161485796495,161486668244,161486688532,161486689203,10,10,10,10,4,4
217,161486946441,161486960657,161486964884,161487829019,161487838837,161487839348,10,10,10,10,4,4
218,161488056471,161488071990,161488077791,161488996728,161489033055,161489033716,10,10,10,10,4,4
219,161489321902,161489339715,161489349324,161490159409,161490179677,161490180388,10,10,10,10,4,4
220,161490445400,161490461189,161490469764,161491263117,161491273256,161491273757,10,10,10,10,4,4
221,161491484749,161491499817,161491502153,161492383961,161492404299,161492405040,10,10,10,10,4,4
222,161492670423,161492687535,161492696871,161493448757,161493458054,161493458555,10,10,10,10,4,4
223,161493656583,161493667814,161493671621,161494554260,161494563107,161494563618,10,10,10,10,4,4
224,161494771464,161494794897,161494799808,161495669363,161495679602,161495680123,10,10,10,10,4,4
225,161495887488,161495902727,161495907776,161496770679,161496791117,161496791788,10,10,10,10,4,4
